,DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,NEIGHBOURHOOD_158
16868,2020-12-27 10:00:00,LAWRENCE AVE E,KENNEDY RD,Scarborough,43.748946,-79.277301,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,35 to 39,Major,Dorset Park
16869,2020-12-27 10:00:00,LAWRENCE AVE E,KENNEDY RD,Scarborough,43.748946,-79.277301,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,unknown,Minimal,Dorset Park
16870,2020-12-30 10:00:00,DUNDAS ST E,OSKENONTON  LANE,Toronto and East York,43.658408,-79.370212,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Moss Park
16871,2020-12-30 10:00:00,DUNDAS ST E,OSKENONTON  LANE,Toronto and East York,43.658408,-79.370212,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,Moss Park
16872,2020-12-30 10:00:00,KENNEDY RD,SHEPPARD AVE E,Scarborough,43.783213,-79.288211,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,35 to 39,,Agincourt South-Malvern West
16873,2020-12-30 10:00:00,KENNEDY RD,SHEPPARD AVE E,Scarborough,43.783213,-79.288211,Traffic Signal,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,55 to 59,Fatal,Agincourt South-Malvern West
16874,2021-01-01 10:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,20 to 24,Major,Downsview
16875,2021-01-01 10:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,40 to 44,Minimal,Downsview
16876,2021-01-01 10:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,35 to 39,Minor,Downsview
16877,2021-01-01 10:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,10 to 14,Minor,Downsview
16878,2021-01-01 10:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Passenger,5 to 9,Minor,Downsview
16879,2021-01-01 10:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,Driver,65 to 69,Fatal,Downsview
16880,2021-01-07 10:00:00,1582 KING ST W,,Toronto and East York,43.638014,-79.444782,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,South Parkdale
16881,2021-01-07 10:00:00,1582 KING ST W,,Toronto and East York,43.638014,-79.444782,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,South Parkdale
16882,2021-01-11 10:00:00,KINGSTON RD,SCARBOROUGH GOLF CLUB RD,Scarborough,43.745558,-79.209689,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,Scarborough Village
16883,2021-01-11 10:00:00,KINGSTON RD,SCARBOROUGH GOLF CLUB RD,Scarborough,43.745558,-79.209689,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,Minor,Scarborough Village
16884,2021-01-11 10:00:00,KINGSTON RD,SCARBOROUGH GOLF CLUB RD,Scarborough,43.745558,-79.209689,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,Minor,Scarborough Village
16885,2021-01-11 10:00:00,KINGSTON RD,SCARBOROUGH GOLF CLUB RD,Scarborough,43.745558,-79.209689,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,35 to 39,Minor,Scarborough Village
16886,2021-01-11 10:00:00,KINGSTON RD,SCARBOROUGH GOLF CLUB RD,Scarborough,43.745558,-79.209689,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,15 to 19,Minor,Scarborough Village
16887,2021-01-12 10:00:00,FINCH AVE W,KIPLING AVE,Etobicoke York,43.744063,-79.577297,No Control,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,Thistletown-Beaumond Heights
16888,2021-01-12 10:00:00,FINCH AVE W,KIPLING AVE,Etobicoke York,43.744063,-79.577297,No Control,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,60 to 64,,Thistletown-Beaumond Heights
16889,2021-01-13 10:00:00,MCLEVIN AVE,MARKHAM RD,Scarborough,43.798731,-79.239833,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,Malvern West
16890,2021-01-15 10:00:00,EASTERN AVE,MARIGOLD AVE,Toronto and East York,43.660819,-79.330257,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Truck Driver,60 to 64,Major,South Riverdale
16891,2021-01-15 10:00:00,GABIAN WAY,EGLINTON AVE W,Etobicoke York,43.691645,-79.467654,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,Keelesdale-Eglinton West
16892,2021-01-15 10:00:00,GABIAN WAY,EGLINTON AVE W,Etobicoke York,43.691645,-79.467654,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,Keelesdale-Eglinton West
16893,2021-01-18 10:00:00,LESLIE ST,BANNATYNE DR,North York,43.759638,-79.361499,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Driver,65 to 69,Major,St.Andrew-Windfields
16894,2021-01-18 10:00:00,LESLIE ST,BANNATYNE DR,North York,43.759638,-79.361499,No Control,Snow,Dark,Wet,Non-Fatal Injury,SMV Other,Other,unknown,,St.Andrew-Windfields
16895,2021-01-20 10:00:00,FINCH  AVE E,LESLIE ST,North York,43.789939,-79.36803,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,Don Valley Village
16896,2021-01-20 10:00:00,FINCH  AVE E,LESLIE ST,North York,43.789939,-79.36803,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,Major,Don Valley Village
16897,2021-01-20 10:00:00,WOODBINE AVE,O CONNOR DR,Toronto and East York,43.700083,-79.318996,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,,Woodbine-Lumsden
16898,2021-01-20 10:00:00,WOODBINE AVE,O CONNOR DR,Toronto and East York,43.700083,-79.318996,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,Woodbine-Lumsden
16899,2021-01-23 10:00:00,328 BAYVIEW AVE,,Toronto and East York,43.659552,-79.355396,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,Regent Park
16900,2021-01-23 10:00:00,328 BAYVIEW AVE,,Toronto and East York,43.659552,-79.355396,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,Regent Park
16901,2021-01-23 10:00:00,328 BAYVIEW AVE,,Toronto and East York,43.659552,-79.355396,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,30 to 34,,Regent Park
16902,2021-01-25 10:00:00,JANE ST,WILSON AVE,Etobicoke York,43.721823,-79.508823,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,Oakdale-Beverley Heights
16903,2021-01-25 10:00:00,JANE ST,WILSON AVE,Etobicoke York,43.721823,-79.508823,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,Oakdale-Beverley Heights
16904,2021-01-27 10:00:00,AVENUE RD,EGLINTON AVE W,Toronto and East York,43.704528,-79.408473,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,15 to 19,,Yonge-Eglinton
16905,2021-01-27 10:00:00,AVENUE RD,EGLINTON AVE W,Toronto and East York,43.704528,-79.408473,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Major,Yonge-Eglinton
16906,2021-01-29 10:00:00,HORNER AVE,KIPLING AVE,Etobicoke York,43.607131,-79.520709,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,Major,Mimico-Queensway
16907,2021-01-29 10:00:00,HORNER AVE,KIPLING AVE,Etobicoke York,43.607131,-79.520709,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,Major,Mimico-Queensway
16908,2021-01-29 10:00:00,FINCH AVE E,MCCOWAN  RD,Scarborough,43.807955,-79.266467,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,Major,Agincourt North
16909,2021-01-29 10:00:00,FINCH AVE E,MCCOWAN  RD,Scarborough,43.807955,-79.266467,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,,Agincourt North
16910,2021-01-29 10:00:00,GREENWOOD AVE,MOUNTJOY AVE,Toronto and East York,43.679991,-79.331775,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,45 to 49,Minor,Greenwood-Coxwell
16911,2021-01-29 10:00:00,GREENWOOD AVE,MOUNTJOY AVE,Toronto and East York,43.679991,-79.331775,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Driver,30 to 34,Minor,Greenwood-Coxwell
16912,2021-01-29 10:00:00,GREENWOOD AVE,MOUNTJOY AVE,Toronto and East York,43.679991,-79.331775,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Passenger,25 to 29,Major,Greenwood-Coxwell
16913,2021-01-29 10:00:00,GREENWOOD AVE,MOUNTJOY AVE,Toronto and East York,43.679991,-79.331775,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Approaching,Passenger,25 to 29,Minor,Greenwood-Coxwell
16914,2021-02-01 10:00:00,2550 PICKERING TOWN  LINE,,Scarborough,43.847045,-79.166507,No Control,Clear,Dusk,Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,Morningside Heights
16915,2021-02-04 10:00:00,DOWNSVIEW PARK  BLVD,KEELE ST,North York,43.736876,-79.484515,Traffic Signal,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,Downsview
16916,2021-02-04 10:00:00,DOWNSVIEW PARK  BLVD,KEELE ST,North York,43.736876,-79.484515,Traffic Signal,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,Downsview
16917,2021-02-04 10:00:00,2330 KENNEDY RD,,Scarborough,43.784159,-79.288745,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,,Tam O'Shanter-Sullivan
16918,2021-02-04 10:00:00,2330 KENNEDY RD,,Scarborough,43.784159,-79.288745,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,60 to 64,,Tam O'Shanter-Sullivan
16919,2021-02-04 10:00:00,2330 KENNEDY RD,,Scarborough,43.784159,-79.288745,No Control,Clear,Dawn,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,Tam O'Shanter-Sullivan
16920,2021-02-05 10:00:00,54 THORNCLIFFE PARK  DR,,North York,43.704459,-79.341594,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,,Thorncliffe Park
16921,2021-02-05 10:00:00,54 THORNCLIFFE PARK  DR,,North York,43.704459,-79.341594,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,,Thorncliffe Park
16922,2021-02-05 10:00:00,54 THORNCLIFFE PARK  DR,,North York,43.704459,-79.341594,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,55 to 59,,Thorncliffe Park
16923,2021-02-05 10:00:00,54 THORNCLIFFE PARK  DR,,North York,43.704459,-79.341594,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,30 to 34,Major,Thorncliffe Park
16924,2021-02-08 10:00:00,RENFORTH  DR,CONVAIR  DR,Etobicoke York,43.672118,-79.593257,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,65 to 69,Minor,NSA
16925,2021-02-08 10:00:00,RENFORTH  DR,CONVAIR  DR,Etobicoke York,43.672118,-79.593257,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Major,NSA
16926,2021-02-09 10:00:00,DIXON RD,CARLINGVIEW DR,Etobicoke York,43.686686,-79.595523,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Major,West Humber-Clairville
16927,2021-02-09 10:00:00,DIXON RD,CARLINGVIEW DR,Etobicoke York,43.686686,-79.595523,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,60 to 64,,West Humber-Clairville
16928,2021-02-11 10:00:00,DUNDAS ST W,EAST MALL  CRES,Etobicoke York,43.630305,-79.549777,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,Etobicoke City Centre
16929,2021-02-11 10:00:00,DUNDAS ST W,EAST MALL  CRES,Etobicoke York,43.630305,-79.549777,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,Etobicoke City Centre
16930,2021-02-12 10:00:00,65 SHORNCLIFFE RD,LOCKPORT AVE,Etobicoke York,43.627532,-79.542835,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Major,Etobicoke City Centre
16931,2021-02-12 10:00:00,65 SHORNCLIFFE RD,LOCKPORT AVE,Etobicoke York,43.627532,-79.542835,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Minor,Etobicoke City Centre
16932,2021-02-13 10:00:00,MIDLAND  AVE,BENJAMIN BLVD,Scarborough,43.732051,-79.257068,No Control,Snow,Dark,Ice,Non-Fatal Injury,SMV Other,Driver,35 to 39,Minor,Kennedy Park
16933,2021-02-13 10:00:00,MIDLAND  AVE,BENJAMIN BLVD,Scarborough,43.732051,-79.257068,No Control,Snow,Dark,Ice,Non-Fatal Injury,SMV Other,Passenger,30 to 34,Minor,Kennedy Park
16934,2021-02-13 10:00:00,MIDLAND  AVE,BENJAMIN BLVD,Scarborough,43.732051,-79.257068,No Control,Snow,Dark,Ice,Non-Fatal Injury,SMV Other,Passenger,35 to 39,Minor,Kennedy Park
16935,2021-02-13 10:00:00,MIDLAND  AVE,BENJAMIN BLVD,Scarborough,43.732051,-79.257068,No Control,Snow,Dark,Ice,Non-Fatal Injury,SMV Other,Passenger,20 to 24,Major,Kennedy Park
16936,2021-02-14 10:00:00,STEELES AVE W,DUFFERIN  ST,North York,43.787211,-79.470042,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Major,Bathurst Manor
16937,2021-02-14 10:00:00,STEELES AVE W,DUFFERIN  ST,North York,43.787211,-79.470042,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,Bathurst Manor
16938,2021-02-14 10:00:00,STEELES AVE W,DUFFERIN  ST,North York,43.787211,-79.470042,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,60 to 64,,Bathurst Manor
16939,2021-02-14 10:00:00,STEELES AVE W,DUFFERIN  ST,North York,43.787211,-79.470042,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,,Bathurst Manor
16940,2021-02-14 10:00:00,STEELES AVE W,DUFFERIN  ST,North York,43.787211,-79.470042,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,,Bathurst Manor
16941,2021-02-14 10:00:00,STEELES AVE W,DUFFERIN  ST,North York,43.787211,-79.470042,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,,Bathurst Manor
16942,2021-02-16 10:00:00,ST CLAIR AVE E,PHARMACY  AVE,Scarborough,43.70978,-79.290897,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,65 to 69,Major,Clairlea-Birchmount
16943,2021-02-16 10:00:00,ST CLAIR AVE E,PHARMACY  AVE,Scarborough,43.70978,-79.290897,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,Minor,Clairlea-Birchmount
16944,2021-02-24 10:00:00,1260 ST CLAIR AVE W,,Etobicoke York,43.677119,-79.446529,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,,Corso Italia-Davenport
16945,2021-02-24 10:00:00,1260 ST CLAIR AVE W,,Etobicoke York,43.677119,-79.446529,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,Corso Italia-Davenport
16946,2021-02-24 10:00:00,1260 ST CLAIR AVE W,,Etobicoke York,43.677119,-79.446529,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,0 to 4,Minor,Corso Italia-Davenport
16947,2021-02-24 10:00:00,1260 ST CLAIR AVE W,,Etobicoke York,43.677119,-79.446529,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,0 to 4,,Corso Italia-Davenport
16948,2021-02-26 10:00:00,BELLAMY RD N,BRAEBURN BLVD,Scarborough,43.749388,-79.232257,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Major,Golfdale-Cedarbrae-Woburn
16949,2021-02-26 10:00:00,BELLAMY RD N,BRAEBURN BLVD,Scarborough,43.749388,-79.232257,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Minimal,Golfdale-Cedarbrae-Woburn
16950,2021-02-26 10:00:00,BELLAMY RD N,BRAEBURN BLVD,Scarborough,43.749388,-79.232257,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,Minimal,Golfdale-Cedarbrae-Woburn
16951,2021-02-26 10:00:00,BELLAMY RD N,BRAEBURN BLVD,Scarborough,43.749388,-79.232257,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,Minimal,Golfdale-Cedarbrae-Woburn
16952,2021-02-26 10:00:00,BELLAMY RD N,BRAEBURN BLVD,Scarborough,43.749388,-79.232257,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,35 to 39,Minimal,Golfdale-Cedarbrae-Woburn
16953,2021-02-27 10:00:00,LN N DUNDAS W HURON,HURON ST,Toronto and East York,43.653647,-79.396747,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Driver,50 to 54,Major,Kensington-Chinatown
16954,2021-03-04 10:00:00,QUEEN ST W,DOWLING AVE,Toronto and East York,43.63988,-79.439822,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,South Parkdale
16955,2021-03-04 10:00:00,QUEEN ST W,DOWLING AVE,Toronto and East York,43.63988,-79.439822,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,,South Parkdale
16956,2021-03-04 10:00:00,QUEEN ST W,DOWLING AVE,Toronto and East York,43.63988,-79.439822,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,65 to 69,,South Parkdale
16957,2021-03-04 10:00:00,QUEEN ST W,DOWLING AVE,Toronto and East York,43.63988,-79.439822,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,South Parkdale
16958,2021-03-11 10:00:00,PLAXTON  DR,ST CLAIR  AVE E,Toronto and East York,43.707598,-79.302608,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,O'Connor-Parkview
16959,2021-03-11 10:00:00,PLAXTON  DR,ST CLAIR  AVE E,Toronto and East York,43.707598,-79.302608,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,O'Connor-Parkview
16960,2021-03-12 10:00:00,PAPE AVE,GAMBLE AVE,Toronto and East York,43.690329,-79.349132,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,Old East York
16961,2021-03-12 10:00:00,PAPE AVE,GAMBLE AVE,Toronto and East York,43.690329,-79.349132,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,Old East York
16962,2021-03-12 10:00:00,PAPE AVE,GAMBLE AVE,Toronto and East York,43.690329,-79.349132,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,Old East York
16963,2021-03-14 09:00:00,DUNDAS ST W,BATHURST  ST,Toronto and East York,43.652239,-79.405978,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,,Kensington-Chinatown
16964,2021-03-14 09:00:00,DUNDAS ST W,BATHURST  ST,Toronto and East York,43.652239,-79.405978,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,Kensington-Chinatown
16965,2021-03-16 08:00:00,KENNEDY RD,FINCH AVE E,Scarborough,43.802069,-79.297336,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,15 to 19,Minor,East L'Amoreaux
16966,2021-03-16 08:00:00,KENNEDY RD,FINCH AVE E,Scarborough,43.802069,-79.297336,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,70 to 74,Minor,East L'Amoreaux
16967,2021-03-16 08:00:00,KENNEDY RD,FINCH AVE E,Scarborough,43.802069,-79.297336,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,15 to 19,Major,East L'Amoreaux
16968,2021-03-16 08:00:00,HIGHWAY 27  N,REXDALE BLVD,Etobicoke York,43.717196,-79.595577,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Major,West Humber-Clairville
16969,2021-03-16 08:00:00,HIGHWAY 27  N,REXDALE BLVD,Etobicoke York,43.717196,-79.595577,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Major,West Humber-Clairville
16970,2021-03-18 08:00:00,YONGE  ST,ALEXANDER  ST,Toronto and East York,43.662947,-79.383746,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,Church-Wellesley
16971,2021-03-18 08:00:00,YONGE  ST,ALEXANDER  ST,Toronto and East York,43.662947,-79.383746,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,Church-Wellesley
16972,2021-03-18 08:00:00,GREENWIN VILLAGE RD,BATHURST ST,North York,43.790755,-79.444835,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,Newtonbrook West
16973,2021-03-18 08:00:00,GREENWIN VILLAGE RD,BATHURST ST,North York,43.790755,-79.444835,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,Newtonbrook West
16974,2021-03-18 08:00:00,204 CLEVELAND ST,,Toronto and East York,43.705317,-79.378703,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,,Mount Pleasant East
16975,2021-03-18 08:00:00,204 CLEVELAND ST,,Toronto and East York,43.705317,-79.378703,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,Major,Mount Pleasant East
16976,2021-03-19 08:00:00,FINCH AVE W,HUMBERLINE DR,Etobicoke York,43.734969,-79.617831,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,West Humber-Clairville
16977,2021-03-19 08:00:00,FINCH AVE W,HUMBERLINE DR,Etobicoke York,43.734969,-79.617831,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,West Humber-Clairville
16978,2021-03-21 08:00:00,ORIOLE PKWY,WILBERTON RD,Toronto and East York,43.694503,-79.402149,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,50 to 54,Major,Yonge-St.Clair
16979,2021-03-23 08:00:00,BURNHAMTHORPE RD,MILL RD,Etobicoke York,43.639132,-79.584323,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,15 to 19,Major,Markland Wood
16980,2021-03-23 08:00:00,BURNHAMTHORPE RD,MILL RD,Etobicoke York,43.639132,-79.584323,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,,Markland Wood
